area_id,area_name,workspace_id,workspace_name,season_id,season_name,start_date,end_date,farm_id,farm_name,field_id,field_name,crop,hybrid,crop_date,hectares,centroid,Nombre,Inicio de cosecha,Superficie Cosechada,Rendimiento medio humedo,Rendimiento medio seco,Rendimiento medio ajustado,Producción total,Rinde balanza,Velocidad media,Maquina,Humedad media,Monitor,Operador
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,1633,ARIEL,193824,Sacavino,Trigo,DM Algarrobo,5/10/2022,33.295,POINT(-62.06509438290881 -31.228928),Sacavino_Trigo,,29.9655,10.81,4.49,9.87,295.76,,10.93,,13.54,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,1633,ARIEL,193825,sacavino ,Barbecho,-No asignado-,,95.415,POINT(-62.05833938674732 -31.2295175),sacavino_Barbecho,,85.8735,5.61,5.45,10.55,905.97,,17.69,,13.62,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,1633,ARIEL,193826,Laucha Leal,Barbecho,-No asignado-,,35.139,POINT(-62.14303199410111 -31.07132),LauchaLeal_Barbecho,,31.625100000000003,4.29,3.71,10.01,316.57,,12.14,,11.57,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188008,L3,Maíz 2°,-No asignado-,1/24/2023,27.717,POINT(-61.85731950935177 -30.51299),L3_Maíz2°,,24.9453,9.65,5.45,7.65,190.83,,11.8,,15.63,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188009,L2,Soja,-No asignado-,11/22/2022,23.024,POINT(-61.85620751982442 -30.508665),L2_Soja,,20.7216,8.14,10.76,7.91,163.91,,11.23,,16.49,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188010,L1,Girasol,Brevant 360,9/6/2022,29.898,POINT(-61.855090370031036 -30.504312499999997),L1_Girasol,,26.9082,2.35,10.08,2.02,54.35,,17.01,,12.79,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188011,L4,Sorgo,-No asignado-,11/17/2022,16.714,POINT(-61.86773908071973 -30.505881000000002),L4_Sorgo,,15.042599999999998,4.21,9.6,7.08,106.5,,12.36,,16.23,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188012,L5,Soja 2°,-No asignado-,12/15/2022,28.705,POINT(-61.86281708615946 -30.5076865),L5_Soja2°,,25.8345,3.93,11.98,3.68,95.07,,10.65,,10.15,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188013,L6,Girasol,-No asignado-,9/6/2022,45.75,POINT(-61.861798929934366 -30.5033475),L6_Girasol,,41.175,2.12,4.12,11.05,454.98,,10.26,,14.56,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,6468,Francisco,188014,Lote 4 N,Sorgo Forrajero,-No asignado-,11/16/2022,7.919,POINT(-61.86653407535785 -30.5008485),Lote4N_SorgoForrajero,,7.1271,9.72,7.76,9.16,65.28,,12.75,,17.66,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,8200,CRISTIAN,188006,Lote Galpones,Maíz,-No asignado-,,131.581,POINT(-62.12760796340966 -31.1896055),LoteGalpones_Maíz,,118.42289999999998,2.18,1.28,9.66,1143.97,,16.65,,16.26,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,8200,CRISTIAN,188007,Lote 65 Ha,Soja,-No asignado-,11/21/2022,66.521,POINT(-62.153865699564264 -31.182886500000002),Lote65Ha_Soja,,59.8689,6.41,6.08,9.44,565.16,,14.4,,17.81,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,8200,CRISTIAN,213453,Lote 89,Soja,-No asignado-,11/25/2022,88.43,POINT(-62.138825563941296 -31.1877125),Lote89_Soja,,79.587,3.23,11.98,8.46,673.31,,14.75,,16.63,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,8200,CRISTIAN,236156,Lote JC,Trigo,Guayabo,5/12/2023,131.613,POINT(-62.12554027093208 -31.180311500000002),LoteJC_Trigo,,118.4517,12.92,3.17,5.23,619.5,,15.79,,17.49,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9017,Agroempresa Santa Rita,193664,Lote 4,Maíz tardío,-No asignado-,,73.575,POINT(-62.27099742798873 -31.155971),Lote4_Maíztardío,,66.2175,10.16,10.3,2.32,153.62,,11.7,,17.25,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9017,Agroempresa Santa Rita,193665,Lote 11 y 12,Maíz tardío,-No asignado-,,90.853,POINT(-62.20042529640565 -30.9720385),Lote11y12_Maíztardío,,81.76769999999999,8.39,12.48,9.68,791.51,,17.57,,11.52,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9017,Agroempresa Santa Rita,238031,Sachetto 1,Trigo,-No asignado-,,50.334,POINT(-62.17729987562497 -31.21727),Sachetto1_Trigo,,45.3006,12.14,5.79,11.7,530.02,,13.65,,10.8,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9017,Agroempresa Santa Rita,238032,Sachetto 2 ,Trigo,-No asignado-,,33.852,POINT(-62.186653244920564 -31.220467499999998),Sachetto2_Trigo,,30.4668,9.32,4.14,1.06,32.29,,12.79,,12.77,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9017,Agroempresa Santa Rita,238368,Deriva,Trigo,-No asignado-,,65.406,POINT(-62.19344311108276 -31.0927735),Deriva_Trigo,,58.86540000000001,10.72,11.67,3.97,233.7,,10.06,,12.22,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9607,Fran,205076,Lote 10,Girasol,-No asignado-,,14.601,POINT(-61.884724490835524 -30.51395432227734),Lote10_Girasol,,13.1409,11.42,6.39,8.58,112.75,,10.46,,16.71,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,9607,Fran,222287,GERMAN,Maíz tardío,-No asignado-,,63.309,POINT(-61.89118330241615 -31.1862285),GERMAN_Maíztardío,,56.9781,12.12,6.52,11.42,650.69,,10.16,,11.19,,
9375,Prodas Advanced,1628,Prodas_Freyre,1344,2022/23,7/1/2022,6/30/2023,10364,Roman,215036,ON,Maíz tardío,-No asignado-,,14.385,POINT(-62.160105409150326 -31.1327875),ON_Maíztardío,,12.9465,10.61,9.78,10.23,132.44,,16.9,,15.85,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1635,Abanja SA,31365,Lote Anguíno,-No asignado-,-No asignado-,,47.04,POINT(-62.056225212864504 -30.558663),,,,,,,,,,,,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1635,Abanja SA,87107,TRIGO ABANJA RUTA 1,Trigo,DM Algarrobo,5/25/2021,12.899,POINT(-61.97264602951401 -30.584597000000002),TRIGOABANJARUTA1_Trigo,,11.6091,12.52,6.11,1.99,23.1,,14.38,,10.55,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1635,Abanja SA,87108,TRIGO ABANJA RUTA 2,Trigo,DM Algarrobo,5/25/2021,9.901,POINT(-61.96854200802204 -30.584846),TRIGOABANJARUTA2_Trigo,,8.9109,9.92,9.3,6.69,59.61,,10.16,,15.93,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1636,COSTAMAGNA - MyB,31366,Potrero 6 - 11,Barbecho,-No asignado-,,47.08,POINT(-61.9083496016583 -30.1887885),Potrero6-11_Barbecho,,42.372,3.19,8.61,6.51,275.84,,16.94,,16.19,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1637,Tambo 1 - MyB,31367,Potrero 7,Barbecho,-No asignado-,,15.028,POINT(-61.922375196627655 -30.203871),Potrero7_Barbecho,,13.5252,5.37,3.12,11.96,161.76,,15.21,,10.38,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1637,Tambo 1 - MyB,31368,Potrero 8 - O,Barbecho,-No asignado-,,14.824,POINT(-61.9224114254656 -30.199948499999998),Potrero8-O_Barbecho,,13.3416,3.64,2.52,7.73,103.13,,13.01,,15.32,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1637,Tambo 1 - MyB,31369,Potrero 8 - E,Barbecho,-No asignado-,,14.679,POINT(-61.919207190640584 -30.200485999999998),Potrero8-E_Barbecho,,13.2111,4.76,1.23,9.71,128.28,,17.15,,12.12,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1638,Arbolito - M y B,31370,Potrero 8,Barbecho,-No asignado-,,22.628,POINT(-61.87596138979953 -30.129451),Potrero8_Barbecho,,20.3652,6.62,1.7,10.57,215.26,,14.27,,14.62,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1640,SERAFIN TELMO,31372,BARGELLINI,Maíz 2°,-No asignado-,5/28/2020,100.925,POINT(-62.05752828932009 -30.498181000000002),BARGELLINI_Maíz2°,,90.8325,10.97,12.26,12.78,1160.84,,12.09,,10.76,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1640,SERAFIN TELMO,31373,GIORGIS,Trigo,-No asignado-,6/1/2020,94.092,POINT(-62.09906804472636 -30.572385500000003),GIORGIS_Trigo,,84.6828,11.54,1.59,9.51,805.33,,17.27,,15.18,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1640,SERAFIN TELMO,31374,WERLEN L 3,Trigo,-No asignado-,6/2/2020,49.139,POINT(-62.08750277810066 -30.567582),WERLENL3_Trigo,,44.225100000000005,10.77,6.22,10.27,454.19,,11.77,,14.98,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1640,SERAFIN TELMO,31375,WERLEN L 1,Trigo,-No asignado-,6/2/2020,44.241,POINT(-62.08946906924852 -30.57633),WERLENL1_Trigo,,39.8169,8.14,12.88,10.67,424.85,,16.93,,17.8,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),31376,10 de Julio 1,Maíz,-No asignado-,,93.667,POINT(-62.14427952577115 -30.5191005),10deJulio1_Maíz,,84.30030000000001,3.19,12.1,11.64,981.26,,16.23,,15.29,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),31377,Maiz Palmera,Barbecho,-No asignado-,,120.912,POINT(-61.71590251548827 -30.631011),MaizPalmera_Barbecho,,108.8208,2.89,12.49,10.99,1195.94,,10.94,,17.01,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45402,Lote 1,Alfalfa,-No asignado-,3/23/2020,14.209,POINT(-62.00861870687979 -30.53322),Lote1_Alfalfa,,12.7881,6.9,9.8,1.03,13.17,,16.33,,14.93,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45403,Lote 3,Alfalfa,-No asignado-,,17.499,POINT(-62.01347708421069 -30.536256),Lote3_Alfalfa,,15.7491,4.23,1.95,6.81,107.25,,12.74,,17.23,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45404,Lote 7,Alfalfa,-No asignado-,,23.37,POINT(-62.02036122947409 -30.534967),Lote7_Alfalfa,,21.033,5.02,12.13,7.37,155.01,,12.31,,11.54,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45405,Lote 8,Alfalfa,-No asignado-,3/23/2020,17.239,POINT(-62.024609615776356 -30.5303325),Lote8_Alfalfa,,15.5151,8.24,7.61,9.57,148.48,,17.33,,16.13,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45406,Lote 2,Alfalfa,-No asignado-,,19.962,POINT(-62.00952342654857 -30.5369835),Lote2_Alfalfa,,17.9658,5.68,10.54,12.98,233.2,,12.48,,17.34,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45407,Lote 3,Alfalfa,-No asignado-,,12.473,POINT(-62.01267011643145 -30.5323745),Lote3_Alfalfa,,11.2257,3.98,1.6,2.04,22.9,,10.77,,13.96,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45408,Lote 6,Barbecho,-No asignado-,,16.807,POINT(-62.01948326462775 -30.5312335),Lote6_Barbecho,,15.1263,2.03,8.52,3.1,46.89,,16.58,,14.03,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45409,Lote 9,Barbecho,-No asignado-,,23.41,POINT(-62.02550173659564 -30.5340935),Lote9_Barbecho,,21.069,8.58,4.06,4.37,92.07,,14.12,,17.05,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45410,Lote 10,Barbecho,-No asignado-,,15.996,POINT(-62.02971143841646 -30.5292975),Lote10_Barbecho,,14.3964,9.66,11.73,10.7,154.04,,12.0,,12.08,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45411,Lote 11,Alfalfa,-No asignado-,,22.943,POINT(-62.03059188935292 -30.533099999999997),Lote11_Alfalfa,,20.6487,7.49,11.22,4.07,84.04,,14.4,,14.77,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45412,Lote 12,Alfalfa,-No asignado-,,12.344,POINT(-62.03563545948539 -30.528258),Lote12_Alfalfa,,11.1096,2.41,1.92,2.78,30.88,,11.88,,11.56,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45413,Lote 13,Alfalfa,-No asignado-,,22.781,POINT(-62.036086172665065 -30.5328),Lote13_Alfalfa,,20.5029,11.74,2.02,7.78,159.51,,11.94,,12.7,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45414,Lote 14,Alfalfa,-No asignado-,,19.247,POINT(-62.04066437918 -30.527392499999998),Lote14_Alfalfa,,17.3223,12.34,2.12,3.28,56.82,,13.37,,12.8,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45415,Lote 15,Alfalfa,-No asignado-,,27.781,POINT(-62.04157318448934 -30.531084),Lote15_Alfalfa,,25.0029,5.47,12.92,11.1,277.53,,17.99,,10.85,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45416,Lote 16,Trigo,Klein Tauro,6/10/2020,14.317,POINT(-62.01813156730607 -30.525681499999997),Lote16_Trigo,,12.8853,4.17,8.7,10.65,137.23,,10.36,,10.3,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45417,Lote 17,Alfalfa,-No asignado-,,13.415,POINT(-62.01880767132877 -30.528658),Lote17_Alfalfa,,12.0735,9.51,1.49,2.64,31.87,,10.99,,13.09,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45418,Lote 18,Barbecho,-No asignado-,,13.68,POINT(-62.023209957810096 -30.5246095),Lote18_Barbecho,,12.312,9.7,11.85,2.82,34.72,,13.57,,15.71,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45419,Lote 19,Alfalfa,-No asignado-,,14.089,POINT(-62.02392638220009 -30.527539),Lote19_Alfalfa,,12.6801,10.23,3.75,6.96,88.25,,15.64,,10.98,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45420,Lote 20,Maíz,-No asignado-,,17.953,POINT(-62.02772336815383 -30.5254725),Lote20_Maíz,,16.1577,4.44,3.35,2.67,43.14,,12.64,,12.9,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45423,Gaido 1,Barbecho,-No asignado-,,14.905,POINT(-62.04682438807576 -30.53066),Gaido1_Barbecho,,13.4145,12.15,8.44,8.34,111.88,,12.05,,10.9,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45424,Gaido 2,Barbecho,-No asignado-,,10.737,POINT(-62.04849491230624 -30.5340615),Gaido2_Barbecho,,9.6633,11.46,9.39,3.47,33.53,,17.33,,10.08,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45425,Gaido 3,Barbecho,-No asignado-,,30.409,POINT(-62.04336815727572 -30.534924),Gaido3_Barbecho,,27.3681,5.3,6.16,5.15,140.95,,13.31,,10.65,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45426,Gaido 4,Alfalfa,-No asignado-,,10.021,POINT(-62.04936377984613 -30.537607),Gaido4_Alfalfa,,9.0189,4.28,8.06,8.75,78.92,,16.02,,10.1,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45427,Gaido 5,Alfalfa,-No asignado-,,10.173,POINT(-62.04660670662584 -30.538109),Gaido5_Alfalfa,,9.1557,4.09,11.62,11.03,100.99,,15.19,,16.46,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45428,Gaido 6,Alfalfa,-No asignado-,,9.081,POINT(-62.044037907896815 -30.5385405),Gaido6_Alfalfa,,8.1729,10.45,11.37,6.31,51.57,,12.02,,10.57,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45429,Gaido 7,Alfalfa,-No asignado-,,8.786,POINT(-62.0415337246877 -30.538869),Gaido7_Alfalfa,,7.907399999999999,12.3,4.56,7.69,60.81,,17.8,,14.58,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45430,Gaido 8,Barbecho,-No asignado-,,18.826,POINT(-62.04806500094024 -30.541068),Gaido8_Barbecho,,16.9434,3.83,5.27,3.61,61.17,,12.9,,15.01,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45431,Gerlero 1,Barbecho,-No asignado-,,54.388,POINT(-62.04137569924968 -30.5564085),Gerlero1_Barbecho,,48.9492,9.82,11.35,2.11,103.28,,12.48,,17.92,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45432,Gerlero 2,Barbecho,-No asignado-,,27.57,POINT(-62.0361181627095 -30.556964999999998),Gerlero2_Barbecho,,24.813,8.27,2.76,2.4,59.55,,13.68,,13.95,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45433,Gerlero 3,Alfalfa,-No asignado-,,8.743,POINT(-62.03710196067337 -30.5610925),Gerlero3_Alfalfa,,7.8687,5.75,3.44,11.76,92.54,,13.37,,17.12,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45434,Gerlero 4,Barbecho,-No asignado-,,17.621,POINT(-62.037148217439515 -30.565607),Gerlero4_Barbecho,,15.858899999999998,4.53,10.8,7.61,120.69,,11.51,,12.11,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45437,Gerlero 5,Avena,-No asignado-,,9.165,POINT(-62.03181091136271 -30.5560875),Gerlero5_Avena,,8.2485,12.08,3.65,3.37,27.8,,17.13,,12.42,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45438,Gerlero 6,Barbecho,-No asignado-,,11.746,POINT(-62.03253304135393 -30.5590455),Gerlero6_Barbecho,,10.5714,10.38,11.08,6.6,69.77,,11.7,,13.42,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45439,Gerlero 7,Barbecho,-No asignado-,,4.017,POINT(-62.03409670492406 -30.5622105),Gerlero7_Barbecho,,3.6153,7.02,8.73,8.64,31.24,,15.83,,16.88,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45440,Gerlero 8,Alfalfa,-No asignado-,,8.145,POINT(-62.03490103739113 -30.565471000000002),Gerlero8_Alfalfa,,7.3305,1.8,12.57,4.71,34.53,,14.9,,15.39,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45441,Gerlero 9,Alfalfa,-No asignado-,,9.462,POINT(-62.03336669559161 -30.566249499999998),Gerlero9_Alfalfa,,8.5158,10.96,6.81,6.55,55.78,,10.34,,11.25,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45442,Gerlero 10,Alfalfa,-No asignado-,,9.959,POINT(-62.028377470334526 -30.5567225),Gerlero10_Alfalfa,,8.963099999999999,3.49,6.45,4.03,36.12,,13.25,,11.38,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45443,Gerlero 11,Alfalfa,-No asignado-,,14.112,POINT(-62.029168746929784 -30.559935),Gerlero11_Alfalfa,,12.7008,5.38,10.63,3.98,50.55,,12.75,,10.79,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45444,Gerlero 12,Trigo,-No asignado-,,26.963,POINT(-62.0305667015393 -30.565683999999997),Gerlero12_Trigo,,24.2667,11.04,3.9,4.97,120.61,,17.02,,15.02,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45445,10 de Julio 2,Trigo,-No asignado-,,91.848,POINT(-62.133176240418166 -30.5224305),10deJulio2_Trigo,,82.6632,12.59,8.14,10.57,873.75,,16.21,,13.09,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45446,Lote 21,Alfalfa,-No asignado-,,23.332,POINT(-62.12788008760745 -30.5102075),Lote21_Alfalfa,,20.9988,6.15,4.55,9.72,204.11,,12.78,,10.67,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45447,Lote 22,Trigo,-No asignado-,,23.726,POINT(-62.12898295639469 -30.5153855),Lote22_Trigo,,21.3534,7.06,7.96,1.38,29.47,,10.6,,11.39,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45448,Lote 23,Alfalfa,-No asignado-,,22.891,POINT(-62.132790948284665 -30.508886500000003),Lote23_Alfalfa,,20.6019,11.41,8.82,5.56,114.55,,11.59,,12.05,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45449,Lote 24,-No asignado-,-No asignado-,,24.161,POINT(-62.13387269765122 -30.5138485),,,,,,,,,,,,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45450,Lote 25,Alfalfa,-No asignado-,,23.685,POINT(-62.14192236518861 -30.5137475),Lote25_Alfalfa,,21.3165,1.93,10.53,11.75,250.47,,11.82,,11.04,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45452,Lote 42,Alfalfa,-No asignado-,,26.212,POINT(-62.14128882559095 -30.5072725),Lote42_Alfalfa,,23.5908,3.09,8.73,5.6,132.11,,17.35,,10.4,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45453,Lote 43,Alfalfa,-No asignado-,,18.362,POINT(-62.14412334345047 -30.5104295),Lote43_Alfalfa,,16.525799999999997,9.92,8.23,3.4,56.19,,14.22,,10.97,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45454,Lote nuevo,Barbecho,-No asignado-,,21.687,POINT(-62.1391242375847 -30.5113865),Lotenuevo_Barbecho,,19.5183,12.28,10.96,4.29,83.73,,11.39,,12.28,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45455,Juan 1,Alfalfa,-No asignado-,,7.981,POINT(-62.00117374703104 -30.5213265),Juan1_Alfalfa,,7.1829,3.89,6.37,9.03,64.86,,17.06,,13.49,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45456,Juan 2,Alfalfa,-No asignado-,,9.698,POINT(-61.99526135327635 -30.52241),Juan2_Alfalfa,,8.728200000000001,7.88,9.36,5.95,51.93,,16.7,,11.66,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45457,Juan 3,Alfalfa,-No asignado-,,17.977,POINT(-61.99337499503214 -30.5197),Juan3_Alfalfa,,16.1793,11.31,10.61,6.61,106.95,,17.59,,16.09,,
9375,Prodas Advanced,1634,Prodas_Suardi,252,2020/2021,1/1/2020,6/30/2021,1641,La Argentina (Costamagna),45458,Juan 4,Barbecho,-No asignado-,,18.058,POINT(-61.99548627608576 -30.5172045),Juan4_Barbecho,,16.2522,4.61,10.84,11.04,179.42,,11.93,,16.22,,
